Año Censal,Entidad,Municipio,Edad mediana,Grado promedio de escolaridad de la población de 15 y más años,Hogares censales,Población de 5 años y más que asiste a la escuela,Población derechohabiente a servicios de salud,Población en hogares censales,Población en hogares familiares,Población en hogares no familiares,Población total,Porcentaje de población de 15 a 29 años,Porcentaje de población de 60 y más años,Promedio de ocupantes en viviendas particulares habitadas,Tamaño promedio de los hogares censales,Total de viviendas particulares habitadas,Viviendas particulares habitadas,Viviendas particulares habitadas que disponen de agua de la red pública en el ámbito de la vivienda,Viviendas particulares habitadas que disponen de computadora,Viviendas particulares habitadas que disponen de drenaje,Viviendas particulares habitadas que disponen de energía eléctrica,Viviendas particulares habitadas que disponen de excusado o sanitario,Viviendas particulares habitadas que disponen de lavadora,UE Unidades económicas,H010A Personal remunerado total,J000A Total de remuneraciones (millones de pesos),K000A Total de gastos por consumo de bienes y servicios (millones de pesos),M000A Total de ingresos por suministro de bienes y servicios (millones de pesos),A111A Producción bruta total (millones de pesos),A121A Consumo intermedio (millones de pesos),A131A Valor agregado censal bruto (millones de pesos),A211A Inversión total (millones de pesos),A800A Total de ingresos (millones de pesos),A700A Total de gastos (millones de pesos),UE Sector 62 Servicios de salud y de asistencia social,UE Subsector 621 Servicios médicos de consulta externa y servicios relacionados,UE Subsector 622 Hospitales,UE Subsector 623 Residencias de asistencia social y para el cuidado de la salud,total_area,Prod_Bruta_Per_Capita,%_Pob_Derechohabiente,Densidad_Poblacional
2008,chiapas,jiquipilas,25.6,6.26,9350.8,9928.8,16807.8,36981.0,36186.6,770.2,37023.2,25.32,12.1,3.9979999999999998,3.958,9270.6,9264.8,6905.0,516.8,8349.8,8906.2,8390.6,3345.0,299.0,106.0,2.899,105.926,126.641,25.643,4.279,21.364,0.672,126.645,106.128,16.0,15.0,0.0,0.0,1306276096.80149,692.619762743361,45.39802070053372,0.028342553377998674
2013,chiapas,jiquipilas,27.2,6.87078674527343,10121.3,10014.7,25266.3,38789.4,37801.6,970.3,38791.5,24.07307064754159,13.38674889803473,3.844141179610356,3.843391593508911,10122.0,10088.0,8153.6,806.6,9398.0,9881.2,9492.8,4672.9,296.0,93.0,2.982,106.312,118.599,20.848,7.585,13.263,0.987,118.64,106.719,27.0,19.0,0.0,0.0,1306276096.80149,537.4373251872189,65.13359885541935,0.02969624882135082
2018,chiapas,jiquipilas,29.2,7.48876465406248,10946.8,10119.2,26661.8,40413.4,39172.6,1235.8,40414.0,22.52818839344424,14.53133039475928,3.701043145627616,3.699044249357096,10947.0,10858.0,9764.6,1037.6,10333.0,10748.2,10505.8,5609.4,384.0,218.0,10.559,217.266,289.733,97.591,22.097,75.494,3.363,292.354,218.773,26.0,20.0,0.0,0.0,1306276096.80149,2414.782006235463,65.971692977681,0.030938329269713006
2024,chiapas,jiquipilas,31.6,8.23033814460934,11937.4,10244.6,28336.4,42362.2,40817.8,1554.4,42361.0,20.67432968852742,15.90482819082874,3.5293255048483276,3.525827436374918,11937.0,11782.0,11697.8,1314.8000000000002,11455.0,11788.6,11721.4,6733.200000000001,489.6,368.0,19.6514,350.4108,495.09380000000004,189.68259999999998,39.5114,150.17120000000003,6.2142,500.81080000000003,353.2378,24.8,21.2,0.0,0.0,1306276096.80149,4477.764925285049,66.89266070206085,0.03242882580774763
2003,chiapas,juarez,21.8,5.52,4629.2,5935.4,2297.8,19967.4,19672.6,272.8,20086.2,28.1,8.08,4.46,4.322,4513.0,4485.8,2303.6,118.80000000000001,3773.2,4015.8,3824.0,1258.6,160.0,156.0,2.825,50.268,68.536,21.453,2.972,18.481,0.227,68.536,50.298,14.0,12.0,0.0,0.0,742275943.7726628,1068.0467186426501,11.439694914916709,0.027060286903426593
2008,chiapas,juarez,24.2,6.2620000000000005,5055.8,5808.2,9005.8,20653.4,20249.0,386.6,20719.6,27.52,9.2,4.138,4.086,5010.2,4994.6,2820.4,365.20000000000005,4532.0,4747.8,4595.6,2354.0,196.0,156.0,4.263,70.98,83.088,20.104,7.783,12.321,0.395,83.116,71.647,18.0,16.0,0.0,0.0,742275943.7726628,970.28900171818,43.46512480935925,0.027913608374119426
2013,chiapas,juarez,26.2,6.955342201893963,5482.9,5548.4,13303.1,21270.5,20714.6,548.2,21300.9,25.54052827073874,10.55684138120787,3.8928016094596813,3.892414506071545,5484.3,5482.9,3600.8,560.8,5140.2,5341.7,5223.7,3228.0,246.0,177.0,6.985,85.549,126.829,51.002,6.414,44.588,4.316,126.829,85.625,16.0,13.0,0.0,0.0,742275943.7726628,2394.3589238013415,62.4532296757414,0.028696740314305323
2018,chiapas,juarez,28.2,7.597579205050568,5919.4,5427.4,13426.6,21623.0,20910.6,710.2,21662.4,23.108075388636642,12.15157701655432,3.664137625225816,3.6631053495241197,5919.8,5919.4,4818.8,658.8,5707.2,5846.2,5733.2,3828.0,297.0,231.0,13.794,253.241,349.456,122.887,27.94,94.947,-0.002,349.628,257.07,19.0,15.0,0.0,0.0,742275943.7726628,5672.8248024226305,61.98112859147648,0.02918375596264043
2024,chiapas,juarez,30.6,8.368263608838493,6443.2,5282.2,13574.8,22046.0,21145.8,904.5999999999999,22096.2,20.189131930114122,14.06525977897006,3.389740844145178,3.3879343616672095,6442.4,6443.2,6280.4,776.4000000000001,6387.6,6451.6,6344.6,4548.0,358.2,295.8,21.9648,454.4714,616.6084000000001,209.149,53.771200000000015,155.3778,-5.183599999999999,616.9867999999999,462.80400000000003,22.6,17.4,0.0,0.0,742275943.7726628,9465.383188059484,61.43499787293742,0.029768174740642566
2003,chiapas,la concordia,19.2,4.359999999999999,8546.6,10413.0,3709.8,39864.0,39447.8,411.8,40021.4,28.04,6.58,4.94,4.6819999999999995,8192.6,8158.0,5299.6,96.19999999999999,6122.2,7238.0,6309.6,1245.6,204.0,21.0,0.297,18.284,23.346,6.766,1.24,5.526,1.168,23.388,18.517,9.0,4.0,0.0,0.0,2587889042.2505584,169.0595531390706,9.269540795674315,0.015464882514899239
2008,chiapas,la concordia,21.2,4.984,9523.0,11483.8,19370.4,42449.2,41865.8,561.6,42524.8,27.84,7.66,4.55,4.458,9388.8,9367.4,6393.6,284.6,8013.0,8727.0,8155.4,3040.4,279.0,46.0,1.113,35.634,51.573,16.677,1.617,15.06,-0.394,51.577,35.906,8.0,6.0,0.0,0.0,2587889042.2505584,392.1711565956806,45.550831514786665,0.016432234653699952
2013,chiapas,la concordia,22.9,5.624352476983779,10599.0,11966.2,31860.1,45784.5,44973.3,783.7,45833.4,26.97227008615507,8.603933079543191,4.336516292778779,4.336181944331074,10609.5,10592.4,8294.9,517.8,9519.9,10098.2,9677.2,4506.4,414.0,102.0,4.863,69.979,98.99,37.701,7.957,29.744,1.05,98.995,70.226,14.0,6.0,0.0,0.0,2587889042.2505584,822.5660762675254,69.51284434495368,0.017710728416756603
2018,chiapas,la concordia,24.4,6.264939938623408,11779.0,12338.2,36863.6,48702.0,47633.8,1053.2,48752.4,25.25938689641352,9.777154878781841,4.147376780743408,4.146485184882864,11782.0,11761.4,10406.4,755.8,10971.4,11380.2,10994.2,5480.4,548.0,198.0,9.947,287.4,356.311,90.99,19.939,71.051,2.254,359.408,290.999,16.0,10.0,0.0,2.0,2587889042.2505584,1866.3696556477219,75.613918494269,0.018838674766984007
2024,chiapas,la concordia,26.2,7.0336448925909645,13195.0,12784.6,42867.8,52203.0,50826.4,1376.6,52255.2,23.203927068723658,11.185021037868221,3.920409366300964,3.9188490735450117,13189.0,13164.2,12940.2,1041.4,12713.2,12918.599999999999,12574.599999999999,6649.200000000001,708.8,313.2,16.0478,548.3052,665.0962,154.93679999999998,34.3174,120.6194,3.6988000000000003,671.9036,555.9266,18.4,14.8,0.0,4.4,2587889042.2505584,2965.002526064391,82.03547206785163,0.020192210387256885
2003,chiapas,la grandeza,16.0,5.16,1031.0,1982.8,210.2,6198.0,6171.6,25.2,6421.4,24.32,7.16,6.0200000000000005,6.014,1052.0,1029.0,538.2,9.600000000000001,274.4,902.2,994.4,69.19999999999999,44.0,0.0,0.0,1.303,2.19,1.014,0.057,0.957,0.07,2.19,1.303,1.0,1.0,0.0,0.0,49096336.31220713,157.90949014233658,3.2734294702089892,0.13079183666915298
2008,chiapas,la grandeza,17.2,5.8260000000000005,1183.6,2220.4,2993.0,6906.4,6856.4,46.8,7052.4,25.2,7.92,5.8340000000000005,5.838,1197.6,1182.8,659.2,41.2,651.8,1105.4,1156.8,197.0,60.0,6.0,0.133,6.704,7.879,1.419,0.3,1.119,-0.056,7.879,6.704,3.0,1.0,0.0,0.0,49096336.31220713,201.2080993704271,42.43945323577789,0.14364411949505318
2013,chiapas,la grandeza,18.9,6.56645424702503,1340.3,2258.9,5352.2,7395.9,7324.3,68.8,7400.7,25.84316322555512,8.4827425009739,5.553781250000001,5.553,1340.3,1340.0,882.7,75.7,1052.4,1283.1,1317.1,369.1,92.0,11.0,0.552,5.872,8.056,2.668,0.481,2.187,0.005,8.073,5.912,6.0,3.0,0.0,0.0,49096336.31220713,360.50643858013433,72.32018592835813,0.1507383351975271
2018,chiapas,la grandeza,20.4,7.32721132540008,1480.8,2240.4,6084.2,7602.4,7514.8,86.8,7615.2,25.58176860148032,9.287313335930401,5.160083333333335,5.158,1480.8,1480.0,1157.2,105.2,1351.4,1456.6,1465.6,552.6,103.0,18.0,0.591,19.869,27.272,9.451,1.385,8.066,0.803,27.272,19.917,5.0,3.0,0.0,0.0,49096336.31220713,1241.0704905977518,79.8954722134678,0.15510729663358985
2024,chiapas,la grandeza,22.2,8.24011981945014,1649.4,2218.2,6962.6,7850.2,7743.4,108.4,7872.6,25.26809505259056,10.2527983378782,4.687645833333337,4.684,1649.4,1648.0,1486.6,140.60000000000002,1710.1999999999998,1664.8000000000002,1643.8,772.8000000000001,116.2,26.4,0.6377999999999999,36.6654,50.3312,17.590600000000002,2.4698,15.120800000000001,1.7606000000000002,50.31079999999999,36.723000000000006,3.8,3.0,0.0,0.0,49096336.31220713,2234.40794654879,88.44092167771765,0.16035005035686514
2003,chiapas,la independencia,19.2,4.16,7453.6,7808.6,3982.3999999999996,34693.4,34494.6,191.2,35068.6,30.94,6.08,4.82,4.668,7311.6,7233.2,6062.8,20.0,1899.0,6931.4,6826.4,663.5999999999999,216.0,6.0,0.096,14.95,19.031,5.099,0.545,4.554,0.628,19.031,14.952,1.0,0.0,0.0,0.0,516884698.9532548,145.40072885715426,11.356027899602493,0.0678460787696319
2008,chiapas,la independencia,21.2,4.73,8641.2,8609.0,9489.6,39323.6,39044.6,266.8,39540.0,30.8,7.08,4.61,4.546,8592.8,8542.0,7583.2,106.80000000000001,3892.6,8311.2,8342.4,2274.6,314.0,17.0,0.465,29.696,38.001,10.111,1.818,8.293,1.639,38.002,29.759,2.0,2.0,0.0,0.0,516884698.9532548,255.71573090541224,24.000000000000004,0.07649675078421282
2013,chiapas,la independencia,22.9,5.269226925702936,9657.4,9107.8,19993.7,42742.3,42390.3,340.3,42808.9,29.14869302876844,7.833808856804225,4.4393780465788035,4.439267412486467,9672.8,9642.1,8730.8,264.2,5799.0,9467.3,9471.1,3818.6,459.0,40.0,1.159,38.968,55.658,19.631,2.216,17.415,0.888,55.665,39.117,7.0,4.0,0.0,0.0,516884698.9532548,458.57286685712546,46.7045404109893,0.08282098519591018
2018,chiapas,la independencia,24.4,5.8012718018744955,10676.4,9545.8,33543.2,45312.8,44895.8,410.8,45380.4,26.72984807671584,8.5568236181446,4.255008124210144,4.2547130999639124,10680.8,10635.6,9868.8,441.2,7419.0,10562.8,10489.6,5024.6,604.0,77.0,3.04,123.36,179.665,64.167,5.836,58.331,2.057,179.672,123.485,7.0,7.0,0.0,0.0,516884698.9532548,1413.9804849670782,73.91561114489956,0.08779598253130731
2024,chiapas,la independencia,26.2,6.439725653280368,11899.2,10071.4,49802.6,48397.4,47902.4,495.4,48466.2,23.82723413425272,9.42444133175305,4.033764217367752,4.0332479249368465,11890.4,11827.8,11234.4,653.5999999999999,9363.0,11877.4,11711.8,6471.799999999999,778.0,121.4,5.297199999999999,224.6304,328.47339999999997,117.61019999999999,10.18,107.43020000000001,3.4598,328.48040000000003,224.7266,7.0,10.6,0.0,0.0,516884698.9532548,2426.643722841898,102.7573855594208,0.09376597933378389
2003,chiapas,la trinitaria,21.2,4.46,13227.8,14044.0,4715.2,59974.4,59538.2,428.8,60124.6,28.44,7.56,4.62,4.537999999999999,13075.2,13056.8,8378.0,122.4,5061.0,12370.0,12169.0,1446.6,267.0,69.0,1.537,52.036,60.97,13.98,2.935,11.045,2.28,60.97,52.219,5.0,3.0,0.0,0.0,1612457294.1569335,232.51713940716445,7.842380656170686,0.03728756117627034
2008,chiapas,la trinitaria,22.6,5.0,15435.0,15835.2,26884.4,67721.0,67063.2,646.6,67828.2,28.26,8.56,4.404,4.3919999999999995,15418.8,15406.6,11246.2,422.0,9613.0,15010.6,14911.8,3992.2,457.0,111.0,2.848,75.982,97.411,26.989,5.195,21.794,0.869,97.813,77.162,15.0,9.0,0.0,0.0,1612457294.1569335,397.90234740122844,39.63602159573747,0.04206511406273472
2013,chiapas,la trinitaria,23.9,5.542718240872615,17964.1,17529.0,48255.3,75752.2,74781.5,960.0,75871.6,27.036828065024622,9.39077478431419,4.231477321814255,4.231370086289549,17974.6,17962.9,14067.2,820.3,13091.1,17608.4,17594.0,6904.2,646.0,95.0,3.203,96.135,113.388,22.485,4.341,18.144,0.906,113.397,96.489,26.0,14.0,0.0,0.0,1612457294.1569335,296.3559487344408,63.60126845881726,0.04705340121250725
2018,chiapas,la trinitaria,25.4,6.11391530899364,20032.6,18744.0,60850.8,80914.2,79634.0,1275.0,81042.6,24.93154150673232,10.37539942483784,4.05060619150468,4.050320230105464,20035.6,20029.4,16464.2,1210.8,15754.6,19717.4,19679.0,9616.2,854.0,208.0,9.555,345.747,438.354,119.361,24.014,95.347,4.52,438.498,346.756,37.0,28.0,0.0,0.0,1612457294.1569335,1472.8179994225259,75.08495531979477,0.050260307850430716
2024,chiapas,la trinitaria,27.2,6.7993517907388705,22514.8,20202.0,75965.4,87108.6,85457.0,1653.0,87247.8,22.40519763678156,11.55694899346622,3.83356083513319,3.833060402684562,22508.8,22509.2,19340.6,1679.3999999999999,18950.800000000003,22248.2,22181.0,12870.599999999999,1103.6,343.6,17.1774,645.2814000000001,828.3132,235.61219999999997,47.621599999999994,187.9906,8.8568,828.6192000000001,647.0764,50.2,44.8,0.0,0.0,1612457294.1569335,2700.494453728346,87.06855645643786,0.054108595815938895
2003,chiapas,las margaritas,17.6,4.06,15792.4,23415.4,10234.2,86156.2,85745.0,406.8,93838.0,29.400000000000002,5.24,5.54,5.466,16859.0,15425.6,8937.4,287.6,4676.4,13161.2,14029.0,990.8,732.0,155.0,2.672,120.092,141.715,29.982,5.085,24.897,3.605,141.932,120.273,22.0,15.0,1.0,0.0,3028612186.5331364,319.5080884076813,10.906242673543767,0.030983828308310653
2008,chiapas,las margaritas,18.6,4.738,18924.8,28471.2,40005.8,100762.2,100200.0,539.8,106240.0,29.96,5.84,5.374,5.33,20108.6,18748.0,11417.8,736.0,7078.6,16645.2,17955.6,2196.8,931.0,363.0,10.384,272.67,312.932,65.612,15.394,50.218,11.364,312.932,275.131,35.0,22.0,0.0,0.0,3028612186.5331364,617.5828313253012,37.65606174698796,0.035078773199289454
2013,chiapas,las margaritas,19.9,5.385930436797335,22872.2,32148.7,77116.1,117414.7,115832.8,795.6,120346.9,29.68598763648968,6.382968397943268,5.1663902887048145,5.166172098816691,23843.1,22287.8,15264.0,1161.3,10748.8,20981.5,22190.9,3710.9,1133.0,264.0,9.862,306.627,382.315,102.337,23.593,78.744,3.846,382.355,309.034,39.0,26.0,0.0,1.0,3028612186.5331364,850.3501128820103,64.07817733568542,0.039736649193689445
2018,chiapas,las margaritas,21.4,5.97914783145956,27179.2,34733.2,103554.6,134234.2,131130.8,1066.6,135118.4,28.829300363972482,7.021249061182048,4.96037410321284,4.959792263511176,27456.6,25620.8,20289.0,1496.8,15371.8,25634.0,26302.4,5182.4,1296.0,510.0,21.727,614.918,804.953,238.425,45.074,193.351,7.57,805.991,619.118,59.0,42.0,0.0,1.0,3028612186.5331364,1764.5635235467562,76.63989508460729,0.04461396563112643
2024,chiapas,las margaritas,23.2,6.691008705054229,32347.6,37834.6,135280.8,154417.6,149488.4,1391.8000000000002,152844.2,27.801275636951843,7.787185857068583,4.71315468062247,4.712136461144558,31792.800000000003,29620.4,26319.0,1899.3999999999999,20919.4,31217.0,31236.199999999997,6948.2,1491.6,805.2,35.965,984.8671999999999,1312.1186,401.73060000000004,70.85119999999999,330.8794,12.0388,1314.3542,991.2188000000001,83.0,61.2,0.0,1.0,3028612186.5331364,2628.3666635698314,88.50895225334031,0.0504667453560508
2003,chiapas,mapastepec,19.2,5.12,8777.2,11652.2,5850.0,38248.4,37493.6,719.0,38389.0,25.380000000000003,7.4399999999999995,4.48,4.358,8597.2,8523.8,5167.6,143.2,6989.2,7882.2,7508.8,2012.6,450.0,204.0,5.529,201.988,271.628,85.25,9.282,75.968,6.384,271.629,202.046,22.0,20.0,0.0,0.0,1230027616.077619,2220.6882179791087,15.238740264138166,0.031209868378741762
2008,chiapas,mapastepec,21.2,5.7780000000000005,10065.6,12170.6,16174.599999999999,41448.2,40466.6,961.0,41525.8,26.42,8.74,4.184,4.124,10000.6,9950.0,6230.8,508.4,9216.2,9539.4,9345.0,4109.2,778.0,345.0,11.418,383.95,471.188,108.855,24.262,84.593,-1.391,471.253,386.721,36.0,32.0,0.0,0.0,1230027616.077619,2621.382369514856,38.95072460976067,0.03376005502414637
2013,chiapas,mapastepec,23.5,6.361264579839762,11420.5,12072.3,25956.9,44513.0,43229.6,1272.3,44578.1,26.19147248840133,9.94780861119541,3.9110755946306632,3.910465753424657,11438.0,11395.0,7969.5,869.4,10841.3,11062.0,10962.9,5764.0,723.0,420.0,12.743,486.822,556.626,121.367,49.475,71.892,3.768,564.327,490.759,36.0,32.0,0.0,0.0,1230027616.077619,2722.570051213488,58.22791909031565,0.03624154402496518
2018,chiapas,mapastepec,26.0,6.913372212906032,12388.0,11637.8,28533.4,45643.0,44040.6,1597.8,45686.6,24.34392663573688,11.360822963187761,3.6962015856817683,3.694575342465752,12393.0,12320.0,10262.0,1128.4,11971.8,12137.0,12049.4,6824.0,802.0,498.0,25.555,700.298,881.341,248.94,59.095,189.845,23.51,896.087,710.037,51.0,45.0,1.0,0.0,1230027616.077619,5448.862467331778,62.4546365892844,0.03714274330334793
2024,chiapas,mapastepec,29.0,7.575901372585556,13549.0,11116.4,31625.199999999997,46999.0,45013.8,1988.3999999999999,47016.8,22.126871612539542,13.05644018557858,3.438352774943094,3.435506849315066,13539.0,13430.0,13013.0,1439.1999999999998,13328.4,13427.0,13353.2,8096.0,896.8,591.6,40.9294,956.4692,1270.9990000000003,402.0276,70.639,331.3886,47.2004,1294.199,973.1706,69.0,60.6,2.2,0.0,1230027616.077619,8550.722295009444,67.26361640945363,0.038224182437407224
2003,chiapas,mazatan,22.6,5.779999999999999,5817.4,6744.0,5708.2,23828.4,23389.2,426.2,24041.8,26.46,8.540000000000001,4.22,4.096,5659.8,5633.8,1027.8,61.400000000000006,4385.6,5297.4,4645.2,1214.4,220.0,88.0,1.963,63.749,95.223,34.667,2.57,32.097,1.72,95.223,63.761,16.0,12.0,0.0,0.0,387006093.0794597,1441.9469424086383,23.742814597908644,0.06212253613036464
2008,chiapas,mazatan,23.6,6.382,6505.0,6955.4,12816.400000000001,25436.0,24796.6,626.6,25550.6,26.08,9.78,3.9499999999999997,3.9179999999999997,6446.0,6432.2,1344.0,257.8,5825.2,6237.6,5793.0,2636.8,389.0,96.0,2.515,102.386,139.595,40.653,3.281,37.372,0.508,139.657,103.101,17.0,11.0,0.0,0.0,387006093.0794597,1591.078096013401,50.160857279281124,0.06602118275888223
2013,chiapas,mazatan,25.2,6.9065813720580875,7177.7,6869.2,17469.9,27024.8,26174.7,840.3,27076.1,25.48796460176992,10.72522123893806,3.773784771183181,3.773832864090094,7179.8,7162.4,3118.1000000000004,436.8,6659.1,7033.2,6646.7,3599.3,345.0,73.0,3.1,61.675,87.985,34.247,6.261,27.986,2.063,87.989,62.272,20.0,12.0,0.0,0.0,387006093.0794597,1264.842425607824,64.52147835175673,0.06996298116278174
2018,chiapas,mazatan,27.2,7.467550325488232,7632.2,6686.2,18286.4,27792.8,26804.2,985.8,27914.6,24.30123893805312,11.76725663716816,3.646759389821816,3.646887637573584,7632.8,7591.4,5791.6,549.8,7167.6,7525.2,7186.2,4164.8,433.0,196.0,10.499,220.889,313.647,108.068,14.903,93.165,1.023,313.717,222.299,23.0,18.0,0.0,0.0,387006093.0794597,3871.3791349329745,65.50837196305876,0.07212961371713753
2024,chiapas,mazatan,29.6,8.140713069604406,8177.6,6466.6,19266.2,28714.4,27559.6,1160.4,28920.8,22.87716814159296,13.017699115044278,3.4943289321881776,3.494553365753772,8176.4,8106.2,8999.800000000001,685.4000000000001,7777.8,8115.6,7833.6,4843.4,538.6,343.6,19.377800000000004,411.9458,584.4413999999999,196.65319999999997,25.2734,171.3798,-0.22500000000000053,584.5906,414.33140000000003,26.6,25.2,0.0,0.0,387006093.0794597,6799.715083953417,66.6171060274958,0.07472957278236446
2003,chiapas,metapa,22.6,6.359999999999999,1115.4,1407.6,1262.2,4714.8,4641.8,73.0,4801.2,25.939999999999998,7.8,4.32,4.232,1093.0,1087.0,713.0,32.0,885.0,1014.4,972.2,180.4,46.0,9.0,0.135,3.197,4.035,1.095,0.257,0.838,0.0,4.035,3.215,3.0,2.0,0.0,0.0,23024239.6562682,228.06798300424896,26.289261018078815,0.2085280587623185
2008,chiapas,metapa,24.2,6.93,1215.2,1465.8,2413.6,4888.6,4794.0,92.2,4942.2,25.9,9.04,4.074,4.026,1204.8,1201.6,789.4,80.6,1099.4,1158.2,1131.2,367.4,64.0,8.0,0.15,6.995,7.875,1.646,0.74,0.906,0.179,7.877,7.028,6.0,4.0,0.0,0.0,23024239.6562682,333.0500586783214,48.83655052405811,0.21465203949327888
2013,chiapas,metapa,25.6,7.578202614379085,1355.6,1483.7,3243.2,5285.9,5133.8,127.7,5285.9,25.43875258442452,10.37437629221226,3.9132290076335883,3.912949174078779,1355.6,1354.4,1009.9,138.6,1291.8,1321.7,1305.5,555.3,72.0,5.0,0.067,7.473,9.249,2.685,0.801,1.884,0.185,9.249,7.529,5.0,4.0,0.0,0.0,23024239.6562682,507.9551259009819,61.35568209765603,0.22957978543108795
2018,chiapas,metapa,26.6,8.291873638344224,1511.6,1478.2,3305.2,5707.4,5476.8,172.2,5707.4,24.67000689179872,11.665003445899359,3.785277353689568,3.784531130876744,1511.6,1508.4,1301.4,194.6,1449.8,1476.2,1458.0,715.8,76.0,7.0,0.259,11.955,15.912,4.535,0.608,3.927,-0.025,15.912,11.955,4.0,3.0,0.0,0.0,23024239.6562682,794.5824718786138,57.91078249290395,0.2478865788927886
2024,chiapas,metapa,27.8,9.148278867102391,1698.8,1471.6,3379.6,6213.2,5888.4,225.60000000000002,6213.2,23.74751206064776,13.213756030323879,3.6317353689567438,3.6304294790343015,1698.8,1693.2,1651.1999999999998,261.79999999999995,1639.4,1661.6,1641.0,908.4000000000001,80.8,9.4,0.48940000000000006,17.3334,23.907600000000002,6.755000000000001,0.37639999999999996,6.3786000000000005,-0.27699999999999997,23.907600000000002,17.266199999999998,2.8,1.7999999999999998,0.0,0.0,23024239.6562682,1087.2014420910323,54.39387111311401,0.26985473104682944
2003,chiapas,motozintla,18.0,5.3,10780.2,16940.8,5225.8,57996.8,57564.4,420.4,58819.0,26.78,6.199999999999999,5.58,5.38,10500.0,10449.2,6118.4,180.8,8234.8,9701.4,9114.2,740.0,554.0,143.0,3.961,150.923,186.021,45.509,7.916,37.593,2.655,186.022,151.034,11.0,8.0,0.0,0.0,589747802.5364801,773.7125758683419,8.884544109896462,0.09973585276116671
2008,chiapas,motozintla,19.2,5.8420000000000005,12616.0,19230.6,26333.0,64235.4,63546.6,672.0,64717.4,26.38,7.14,5.2059999999999995,5.102,12457.2,12429.2,8076.0,691.2,11291.2,12062.6,11726.4,2344.8,886.0,275.0,8.283,138.861,162.423,35.713,12.281,23.432,1.192,162.848,139.641,25.0,17.0,0.0,0.0,589747802.5364801,551.8299560859984,40.68921186574244,0.1097374160982936
2013,chiapas,motozintla,20.9,6.411670288841837,14629.5,20708.5,46997.5,71227.1,70237.6,971.2,71302.7,25.70539742381402,8.14742381401194,4.884967636758846,4.884575721081471,14640.7,14623.8,11691.7,1247.7,13833.8,14360.5,14175.2,3908.7,1063.0,347.0,15.492,282.016,358.442,111.315,30.781,80.534,4.756,359.539,286.259,47.0,35.0,0.0,1.0,589747802.5364801,1561.1610780517428,65.91265127407517,0.12090371459347561
2018,chiapas,motozintla,22.4,6.981120770244896,16042.0,21051.0,56805.0,74820.6,73588.6,1223.2,74942.2,24.71439313017072,9.22646350403184,4.676580364690256,4.675535256217255,16045.2,16026.8,14331.2,1667.2,15516.8,15813.0,15737.2,4863.2,1296.0,478.0,20.545,714.378,922.957,244.985,42.054,202.931,-3.434,923.063,738.569,57.0,43.0,0.0,1.0,589747802.5364801,3268.985965183835,75.79841531206716,0.12707499659630236
2024,chiapas,motozintla,24.2,7.664461347928568,17737.0,21462.0,68574.0,79132.8,77609.8,1525.6,79309.6,23.525187977798762,10.52131113205572,4.426515638207948,4.424686698380198,17730.6,17710.4,17498.6,2170.6000000000004,17536.4,17556.0,17611.6,6008.6,1575.6,635.2,26.608600000000003,1233.2124000000001,1600.375,405.389,55.58160000000001,349.80740000000003,-13.262000000000004,1599.2918,1281.341,69.0,52.6,0.0,1.0,589747802.5364801,5111.474525152062,86.46368157196605,0.13448053499969445
2003,chiapas,ocosingo,16.0,4.52,24311.8,43364.2,11587.0,131869.2,131051.6,757.6,160846.4,28.52,3.86,5.52,5.42,29065.6,23600.4,16426.6,524.8,10767.6,19436.0,18453.8,1676.4,1389.0,559.0,12.951,296.918,393.248,157.099,17.721,139.378,52.473,393.289,297.808,11.0,11.0,0.0,0.0,9609664215.998344,976.7019964388386,7.203767072188125,0.016737983386788894
2008,chiapas,ocosingo,16.6,5.196,30894.4,56408.2,51904.0,168109.6,166978.6,1071.4,187438.2,28.26,4.34,5.5040000000000004,5.44,35470.0,30532.4,23716.2,1468.2,17697.8,26594.8,26649.2,2933.2,1963.0,726.0,24.668,507.509,626.256,166.655,41.21,125.445,28.475,626.537,511.306,38.0,29.0,2.0,1.0,9609664215.998344,889.1197205265522,27.69126037275219,0.019505176849774777
