Año Censal,Entidad,Municipio,farms,Total_Ingresos_Millones
2018,yucatan,kanasin,20.0,66.061
2018,yucatan,kinchil,6.0,2.57
2018,yucatan,mani,4.0,1.341
2018,yucatan,maxcanu,3.0,12.426
2018,yucatan,merida,441.0,2784.377
2018,yucatan,motul,10.0,55.467
2018,yucatan,muna,3.0,9.879
2018,yucatan,oxkutzcab,11.0,33.382999999999996
2018,yucatan,panaba,3.0,5.476
2018,yucatan,progreso,24.0,143.81
2018,yucatan,ticul,10.0,74.141
2018,yucatan,tinum,3.0,3.669
2018,yucatan,tizimin,19.0,110.90899999999999
2018,yucatan,uman,11.0,60.096000000000004
2018,yucatan,valladolid,37.0,181.86700000000002
2018,yucatan,yaxkukul,3.0,0.578
2018,zacatecas,atolinga,3.0,0.875
2018,zacatecas,calera,18.0,22.52
2018,zacatecas,canitas de felipe pescador,7.0,2.21
2018,zacatecas,cuauhtemoc,3.0,0.581
2018,zacatecas,fresnillo,66.0,345.86
2018,zacatecas,general panfilo natera,6.0,2.69
2018,zacatecas,guadalupe,60.0,371.116
2018,zacatecas,jalpa,25.0,64.811
2018,zacatecas,jerez,30.0,141.513
2018,zacatecas,juan aldama,17.0,23.39
2018,zacatecas,juchipila,16.0,19.589
2018,zacatecas,loreto,12.0,157.20499999999998
2018,zacatecas,miguel auza,12.0,10.647
2018,zacatecas,monte escobedo,6.0,12.995
2018,zacatecas,moyahua de estrada,3.0,3.093
2018,zacatecas,nochistlan de mejia,27.0,65.626
2018,zacatecas,ojocaliente,13.0,7.323
2018,zacatecas,panuco,3.0,1.7
2018,zacatecas,pinos,14.0,7.016
2018,zacatecas,rio grande,32.0,123.338
2018,zacatecas,sain alto,6.0,3.154
2018,zacatecas,tabasco,9.0,11.119
2018,zacatecas,teul de gonzalez ortega,4.0,3.513
2018,zacatecas,tlaltenango de sanchez roman,21.0,60.723
2018,zacatecas,valparaiso,14.0,17.087
2018,zacatecas,villa de cos,13.0,4.817
2018,zacatecas,villa garcia,7.0,4.513
2018,zacatecas,villa gonzalez ortega,10.0,4.294
2018,zacatecas,villa hidalgo,9.0,2.519
2018,zacatecas,zacatecas,63.0,488.31899999999996
2018,,,304.0,
2018,,,13.0,
2018,,,10.0,
2018,,,4.0,
2018,,,5.0,
2018,,,21.0,
2018,,,16.0,
2018,,,15.0,
2018,,,9.0,
2018,,,3.0,
2018,,,5.0,
2018,,,222.0,
2018,,,376.0,
2018,,,55.0,
2018,,,33.0,
2018,,,756.0,
2018,,,21.0,
2018,,,92.0,
2018,,,6.0,
2018,,,159.0,
2018,,,21.0,
2018,,,6.0,
2018,,,15.0,
2018,,,122.0,
2018,,,13.0,
2018,,,98.0,
2018,,,30.0,
2018,,,23.0,
2018,,,12.0,
2018,,,12.0,
2018,,,4.0,
2018,,,4.0,
2018,,,15.0,
2018,,,15.0,
2018,,,15.0,
2018,,,1.0,
2018,,,11.0,
2018,,,6.0,
2018,,,,
2018,,,6.0,
2018,,,29.0,
2018,,,18.0,
2018,,,1.0,
2018,,,3.0,
2018,,,15.0,
2018,,,23.0,
2018,,,12.0,
2018,,,15.0,
2018,,,5.0,
2018,,,6.0,
2018,,,6.0,
2018,,,3.0,
2018,,,5.0,
2018,,,11.0,
2018,,,24.0,
2018,,,5.0,
2018,,,1.0,
2018,,,12.0,
2018,,,19.0,
2018,,,32.0,
2018,,,5.0,
2018,,,78.0,
2018,,,11.0,
2018,,,10.0,
2018,,,4.0,
2018,,,20.0,
2018,,,2.0,
2018,,,34.0,
2018,,,5.0,
2018,,,12.0,
2018,,,3.0,
2018,,,36.0,
2018,,,3.0,
2018,,,5.0,
2018,,,4.0,
2018,,,8.0,
2018,,,1.0,
2018,,,12.0,
2018,,,6.0,
2018,,,11.0,
2018,,,14.0,
2018,,,2.0,
2018,,,14.0,
2018,,,2.0,
2018,,,13.0,
2018,,,13.0,
2018,,,17.0,
2018,,,27.0,
2018,,,27.0,
2018,,,3.0,
2018,,,5.0,
2018,,,1.0,
2018,,,21.0,
2018,,,2.0,
2018,,,1.0,
2018,,,1.0,
2018,,,3.0,
2018,,,25.0,
2018,,,49.0,
2018,,,4.0,
2018,,,42.0,
2018,,,8.0,
2018,,,1.0,
2018,,,27.0,
2018,,,44.0,
2018,,,13.0,
2018,,,5.0,
2018,,,18.0,
2018,,,15.0,
2018,,,13.0,
2018,,,7.0,
2018,,,13.0,
2018,,,6.0,
2018,,,15.0,
2018,,,1.0,
2018,,,104.0,
2018,,,12.0,
2018,,,23.0,
2018,,,4.0,
2018,,,,
2018,,,9.0,
2018,,,19.0,
2018,,,3.0,
2018,,,10.0,
2018,,,4.0,
2018,,,7.0,
2018,,,17.0,
2018,,,17.0,
2018,,,1.0,
2018,,,105.0,
2018,,,2.0,
2018,,,9.0,
2018,,,22.0,
2018,,,8.0,
2018,,,19.0,
2018,,,20.0,
2018,,,43.0,
2018,,,10.0,
2018,,,9.0,
2018,,,9.0,
2018,,,300.0,
2018,,,,
2018,,,6.0,
2018,,,8.0,
2018,,,45.0,
2018,,,11.0,
2018,,,53.0,
2018,,,86.0,
2018,,,20.0,
2018,,,11.0,
2018,,,5.0,
2018,,,6.0,
2018,,,4.0,
2018,,,1.0,
2018,,,14.0,
2018,,,1.0,
2018,,,4.0,
2018,,,1.0,
2018,,,12.0,
2018,,,17.0,
2018,,,17.0,
2018,,,1.0,
2018,,,1.0,
2018,,,346.0,
2018,,,3.0,
2018,,,1.0,
2018,,,,
2018,,,108.0,
2018,,,63.0,
2018,,,,
2018,,,1.0,
2018,,,10.0,
2018,,,2.0,
2018,,,10.0,
2018,,,5.0,
2018,,,19.0,
2018,,,7.0,
2018,,,48.0,
2018,,,4.0,
2018,,,4.0,
2018,,,14.0,
2018,,,2.0,
2018,,,461.0,
2018,,,1.0,
2018,,,1.0,
2018,,,11.0,
2018,,,,
2018,,,,
2018,,,5.0,
2018,,,1.0,
2018,,,23.0,
2018,,,,
2018,,,1.0,
2018,,,15.0,
2018,,,2.0,
2018,,,26.0,
2018,,,1.0,
2018,,,20.0,
2018,,,5.0,
2018,,,,
2018,,,4.0,
2018,,,,
2018,,,1.0,
2018,,,3.0,
2018,,,6.0,
2018,,,3.0,
2018,,,,
2018,,,10.0,
2018,,,3.0,
2018,,,1.0,
2018,,,1.0,
2018,,,4.0,
2018,,,279.0,
2018,,,253.0,
2018,,,387.0,
2018,,,94.0,
2018,,,434.0,
2018,,,785.0,
2018,,,295.0,
2018,,,1481.0,
2018,,,137.0,
2018,,,273.0,
2018,,,117.0,
2018,,,498.0,
2018,,,341.0,
2018,,,392.0,
2018,,,346.0,
2018,,,387.0,
2018,,,,
2018,,,44.0,
2018,,,7.0,
2018,,,5.0,
2018,,,2.0,
2018,,,5.0,
2018,,,8.0,
2018,,,1.0,
2018,,,30.0,
2018,,,22.0,
2018,,,4.0,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,1.0,
2018,,,2.0,
2018,,,35.0,
2018,,,87.0,
2018,,,3.0,
2018,,,8.0,
2018,,,1.0,
2018,,,6.0,
2018,,,4.0,
2018,,,10.0,
2018,,,53.0,
2018,,,16.0,
2018,,,12.0,
2018,,,1.0,
2018,,,236.0,
2018,,,8.0,
2018,,,10.0,
2018,,,26.0,
2018,,,2.0,
2018,,,376.0,
2018,,,3.0,
2018,,,1.0,
2018,,,4.0,
2018,,,14.0,
2018,,,116.0,
2018,,,11.0,
2018,,,11.0,
2018,,,17.0,
2018,,,5.0,
2018,,,80.0,
2018,,,4.0,
2018,,,55.0,
2018,,,59.0,
2018,,,10.0,
2018,,,3.0,
2018,,,2.0,
2018,,,20.0,
2018,,,273.0,
2018,,,11.0,
2018,,,5.0,
2018,,,18.0,
2018,,,4.0,
2018,,,115.0,
2018,,,1.0,
2018,,,1.0,
2018,,,52.0,
2018,,,10.0,
2018,,,1.0,
2018,,,6.0,
2018,,,6.0,
2018,,,13.0,
2018,,,6.0,
2018,,,1.0,
2018,,,4.0,
2018,,,8.0,
2018,,,9.0,
2018,,,11.0,
2018,,,10.0,
2018,,,1.0,
2018,,,2.0,
2018,,,4.0,
2018,,,8.0,
2018,,,2.0,
2018,,,1.0,
2018,,,2.0,
2018,,,17.0,
2018,,,3.0,
2018,,,3.0,
2018,,,10.0,
2018,,,4.0,
2018,,,2.0,
2018,,,14.0,
2018,,,22.0,
2018,,,83.0,
2018,,,27.0,
2018,,,26.0,
2018,,,3.0,
2018,,,280.0,
2018,,,29.0,
2018,,,11.0,
2018,,,48.0,
2018,,,15.0,
2018,,,10.0,
2018,,,41.0,
2018,,,57.0,
2018,,,12.0,
2018,,,303.0,
2018,,,21.0,
2018,,,19.0,
2018,,,870.0,
2018,,,16.0,
2018,,,47.0,
2018,,,9.0,
2018,,,13.0,
2018,,,23.0,
2018,,,44.0,
2018,,,18.0,
2018,,,111.0,
2018,,,70.0,
2018,,,14.0,
2018,,,37.0,
2018,,,45.0,
2018,,,40.0,
2018,,,38.0,
2018,,,54.0,
2018,,,2.0,
2018,,,47.0,
2018,,,4.0,
2018,,,67.0,
2018,,,10.0,
2018,,,24.0,
2018,,,3.0,
2018,,,35.0,
2018,,,57.0,
2018,,,7.0,
2018,,,21.0,
2018,,,4.0,
2018,,,38.0,
2018,,,277.0,
2018,,,4.0,
2018,,,4.0,
2018,,,13.0,
2018,,,4.0,
2018,,,2.0,
2018,,,6.0,
2018,,,24.0,
2018,,,4.0,
2018,,,,
2018,,,3.0,
2018,,,19.0,
2018,,,19.0,
2018,,,5.0,
2018,,,7.0,
2018,,,11.0,
2018,,,35.0,
2018,,,90.0,
2018,,,6.0,
2018,,,4.0,
2018,,,5.0,
2018,,,7.0,
2018,,,3.0,
2018,,,5.0,
2018,,,17.0,
2018,,,10.0,
2018,,,12.0,
2018,,,3.0,
2018,,,4.0,
2018,,,3.0,
2018,,,7.0,
2018,,,15.0,
2018,,,12.0,
2018,,,3.0,
2018,,,8.0,
2018,,,10.0,
2018,,,18.0,
2018,,,86.0,
2018,,,2.0,
2018,,,3.0,
2018,,,2.0,
2018,,,2.0,
2018,,,11.0,
2018,,,5.0,
2018,,,7.0,
2018,,,6.0,
2018,,,1.0,
2018,,,11.0,
2018,,,6.0,
2018,,,5.0,
2018,,,3.0,
2018,,,10.0,
2018,,,22.0,
2018,,,4.0,
2018,,,21.0,
2018,,,7.0,
2018,,,32.0,
2018,,,9.0,
2018,,,13.0,
2018,,,34.0,
2018,,,6.0,
2018,,,44.0,
2018,,,10.0,
2018,,,18.0,
2018,,,4.0,
2018,,,3.0,
2018,,,19.0,
2018,,,4.0,
2018,,,1.0,
2018,,,7.0,
2018,,,4.0,
2018,,,37.0,
2018,,,12.0,
2018,,,29.0,
2018,,,3.0,
2018,,,5.0,
2018,,,9.0,
2018,,,1.0,
2018,,,67.0,
2018,,,6.0,
2018,,,5.0,
2018,,,5.0,
2018,,,19.0,
2018,,,37.0,
2018,,,5.0,
2018,,,13.0,
2018,,,9.0,
2018,,,5.0,
2018,,,20.0,
2018,,,21.0,
2018,,,10.0,
2018,,,21.0,
2018,,,21.0,
2018,,,12.0,
2018,,,3.0,
2018,,,7.0,
2018,,,10.0,
2018,,,3.0,
2018,,,26.0,
2018,,,3.0,
2018,,,1.0,
2018,,,14.0,
2018,,,5.0,
2018,,,23.0,
2018,,,8.0,
2018,,,8.0,
2018,,,2.0,
2018,,,5.0,
2018,,,52.0,
2018,,,22.0,
2018,,,50.0,
2018,,,10.0,
2018,,,7.0,
2018,,,1.0,
2018,,,1.0,
2018,,,2.0,
2018,,,3.0,
2018,,,10.0,
2018,,,78.0,
2018,,,1.0,
2018,,,6.0,
2018,,,22.0,
2018,,,9.0,
2018,,,,
2018,,,6.0,
2018,,,4.0,
2018,,,251.0,
2018,,,,
2018,,,10.0,
2018,,,23.0,
2018,,,4.0,
2018,,,13.0,
2018,,,6.0,
2018,,,16.0,
2018,,,10.0,
2018,,,17.0,
2018,,,2.0,
2018,,,8.0,
2018,,,15.0,
2018,,,16.0,
2018,,,6.0,
2018,,,37.0,
2018,,,2.0,
2018,,,35.0,
2018,,,5.0,
2018,,,6.0,
2018,,,33.0,
2018,,,4.0,
2018,,,78.0,
2018,,,15.0,
2018,,,,
2018,,,10.0,
2018,,,8.0,
2018,,,35.0,
2018,,,11.0,
2018,,,46.0,
2018,,,151.0,
2018,,,18.0,
2018,,,5.0,
2018,,,2.0,
2018,,,5.0,
2018,,,25.0,
2018,,,15.0,
2018,,,17.0,
2018,,,17.0,
2018,,,11.0,
2018,,,12.0,
2018,,,16.0,
2018,,,3.0,
2018,,,11.0,
2018,,,30.0,
2018,,,50.0,
2018,,,3.0,
2018,,,3.0,
2018,,,5.0,
2018,,,38.0,
2018,,,6.0,
2018,,,24.0,
2018,,,26.0,
2018,,,8.0,
2018,,,3.0,
2018,,,3.0,
2018,,,17.0,
2018,,,3.0,
2018,,,48.0,
2018,,,,
2018,,,3.0,
2018,,,28.0,
2018,,,18.0,
2018,,,13.0,
2018,,,8.0,
2018,,,6.0,
2018,,,3.0,
2018,,,12.0,
2018,,,23.0,
2018,,,3.0,
2018,,,8.0,
2018,,,17.0,
2018,,,3.0,
2018,,,94.0,
2018,,,27.0,
2018,,,12.0,
2018,,,2.0,
2018,,,1122.0,
2018,,,8.0,
2018,,,3.0,
2018,,,8.0,
2018,,,4.0,
2018,,,24.0,
2018,,,13.0,
2018,,,16.0,
2018,,,14.0,
2018,,,11.0,
2018,,,3.0,
2018,,,20.0,
2018,,,3.0,
2018,,,6.0,
2018,,,53.0,
2018,,,21.0,
2018,,,7.0,
2018,,,65.0,
2018,,,8.0,
2018,,,15.0,
2018,,,9.0,
2018,,,4.0,
2018,,,4.0,
2018,,,1.0,
2018,,,57.0,
2018,,,11.0,
2018,,,9.0,
2018,,,26.0,
2018,,,188.0,
2018,,,3.0,
2018,,,2.0,
2018,,,5.0,
2018,,,4.0,
2018,,,9.0,
2018,,,27.0,
2018,,,4.0,
2018,,,14.0,
2018,,,4.0,
2018,,,22.0,
2018,,,5.0,
2018,,,18.0,
2018,,,285.0,
2018,,,3.0,
2018,,,2.0,
2018,,,3.0,
2018,,,20.0,
2018,,,29.0,
2018,,,16.0,
2018,,,24.0,
2018,,,15.0,
2018,,,10.0,
2018,,,1.0,
2018,,,15.0,
2018,,,10.0,
2018,,,25.0,
2018,,,7.0,
2018,,,79.0,
2018,,,18.0,
2018,,,6.0,
2018,,,16.0,
2018,,,197.0,
2018,,,7.0,
2018,,,22.0,
2018,,,231.0,
2018,,,9.0,
2018,,,3.0,
2018,,,4.0,
2018,,,18.0,
2018,,,3.0,
2018,,,7.0,
2018,,,21.0,
2018,,,8.0,
2018,,,12.0,
2018,,,4.0,
2018,,,7.0,
2018,,,13.0,
2018,,,7.0,
2018,,,11.0,
2018,,,8.0,
2018,,,12.0,
2018,,,14.0,
2018,,,712.0,
2018,,,20.0,
2018,,,3.0,
2018,,,35.0,
2018,,,7.0,
2018,,,73.0,
2018,,,8.0,
2018,,,10.0,
2018,,,15.0,
2018,,,9.0,
2018,,,72.0,
2018,,,2.0,
2018,,,4.0,
2018,,,29.0,
2018,,,10.0,
2018,,,2.0,
2018,,,21.0,
2018,,,5.0,
2018,,,8.0,
2018,,,8.0,
2018,,,7.0,
2018,,,32.0,
2018,,,18.0,
2018,,,2.0,
2018,,,5.0,
2018,,,10.0,
2018,,,13.0,
2018,,,5.0,
2018,,,17.0,
2018,,,9.0,
2018,,,7.0,
2018,,,6.0,
2018,,,8.0,
2018,,,19.0,
2018,,,13.0,
2018,,,14.0,
2018,,,7.0,
2018,,,7.0,
2018,,,8.0,
2018,,,72.0,
2018,,,14.0,
2018,,,4.0,
2018,,,28.0,
2018,,,5.0,
2018,,,9.0,
2018,,,8.0,
2018,,,7.0,
2018,,,31.0,
2018,,,9.0,
2018,,,40.0,
2018,,,24.0,
2018,,,13.0,
2018,,,7.0,
2018,,,21.0,
2018,,,94.0,
2018,,,5.0,
2018,,,50.0,
2018,,,105.0,
2018,,,11.0,
2018,,,41.0,
2018,,,9.0,
2018,,,599.0,
2018,,,9.0,
2018,,,36.0,
2018,,,24.0,
2018,,,7.0,
2018,,,32.0,
2018,,,4.0,
2018,,,7.0,
2018,,,9.0,
2018,,,15.0,
2018,,,9.0,
2018,,,33.0,
2018,,,15.0,
2018,,,16.0,
2018,,,13.0,
2018,,,47.0,
2018,,,18.0,
2018,,,72.0,
2018,,,10.0,
2018,,,26.0,
2018,,,63.0,
2018,,,28.0,
2018,,,6.0,
2018,,,9.0,
2018,,,6.0,
2018,,,,
2018,,,34.0,
2018,,,13.0,
2018,,,18.0,
2018,,,20.0,
2018,,,11.0,
2018,,,10.0,
2018,,,32.0,
2018,,,28.0,
2018,,,19.0,
2018,,,7.0,
2018,,,8.0,
2018,,,14.0,
2018,,,7.0,
2018,,,6.0,
2018,,,3.0,
2018,,,20.0,
2018,,,22.0,
2018,,,9.0,
2018,,,9.0,
2018,,,1.0,
2018,,,260.0,
2018,,,16.0,
2018,,,11.0,
2018,,,7.0,
2018,,,27.0,
2018,,,45.0,
2018,,,156.0,
2018,,,25.0,
2018,,,3.0,
2018,,,9.0,
2018,,,71.0,
2018,,,13.0,
2018,,,6.0,
2018,,,10.0,
2018,,,26.0,
2018,,,36.0,
2018,,,3.0,
2018,,,159.0,
2018,,,234.0,
2018,,,38.0,
2018,,,17.0,
2018,,,12.0,
2018,,,93.0,
2018,,,34.0,
2018,,,12.0,
2018,,,8.0,
2018,,,15.0,
2018,,,13.0,
2018,,,43.0,
2018,,,55.0,
2018,,,6.0,
2018,,,16.0,
2018,,,15.0,
2018,,,7.0,
2018,,,14.0,
2018,,,3.0,
2018,,,20.0,
2018,,,9.0,
2018,,,12.0,
2018,,,6.0,
2018,,,28.0,
2018,,,61.0,
2018,,,31.0,
2018,,,22.0,
2018,,,7.0,
2018,,,18.0,
2018,,,116.0,
2018,,,11.0,
2018,,,8.0,
2018,,,30.0,
2018,,,8.0,
2018,,,5.0,
2018,,,15.0,
2018,,,27.0,
2018,,,18.0,
2018,,,32.0,
2018,,,10.0,
2018,,,384.0,
2018,,,52.0,
2018,,,19.0,
2018,,,12.0,
2018,,,1.0,
2018,,,28.0,
2018,,,24.0,
2018,,,213.0,
2018,,,8.0,
2018,,,7.0,
2018,,,16.0,
2018,,,156.0,
2018,,,26.0,
2018,,,443.0,
2018,,,188.0,
2018,,,15.0,
2018,,,11.0,
2018,,,30.0,
2018,,,79.0,
2018,,,304.0,
2018,,,3.0,
2018,,,1298.0,
2018,,,3.0,
2018,,,8.0,
2018,,,55.0,
2018,,,31.0,
2018,,,124.0,
2018,,,4.0,
2018,,,337.0,
2018,,,18.0,
2018,,,4.0,
2018,,,50.0,
2018,,,18.0,
2018,,,33.0,
2018,,,12.0,
2018,,,12.0,
2018,,,28.0,
2018,,,7.0,
2018,,,21.0,
2018,,,232.0,
2018,,,55.0,
2018,,,11.0,
2018,,,10.0,
2018,,,37.0,
2018,,,128.0,
2018,,,10.0,
2018,,,11.0,
2018,,,487.0,
2018,,,19.0,
2018,,,884.0,
2018,,,260.0,
2018,,,8.0,
2018,,,38.0,
2018,,,7.0,
2018,,,25.0,
2018,,,2.0,
2018,,,23.0,
2018,,,29.0,
2018,,,4.0,
2018,,,8.0,
2018,,,9.0,
2018,,,14.0,
2018,,,25.0,
2018,,,13.0,
2018,,,17.0,
2018,,,59.0,
2018,,,2.0,
2018,,,4.0,
2018,,,3.0,
2018,,,3.0,
2018,,,337.0,
2018,,,42.0,
2018,,,9.0,
2018,,,35.0,
2018,,,24.0,
2018,,,4.0,
2018,,,21.0,
2018,,,42.0,
2018,,,13.0,
2018,,,49.0,
2018,,,63.0,
2018,,,46.0,
2018,,,11.0,
2018,,,13.0,
2018,,,65.0,
2018,,,23.0,
2018,,,8.0,
2018,,,5.0,
2018,,,146.0,
2018,,,38.0,
2018,,,45.0,
2018,,,6.0,
2018,,,32.0,
2018,,,471.0,
2018,,,6.0,
2018,,,441.0,
2018,,,9.0,
2018,,,9.0,
2018,,,91.0,
2018,,,371.0,
2018,,,30.0,
2018,,,262.0,
2018,,,20.0,
2018,,,11.0,
2018,,,6.0,
2018,,,10.0,
2018,,,20.0,
2018,,,32.0,
2018,,,3.0,
2018,,,5.0,
2018,,,56.0,
2018,,,3.0,
2018,,,126.0,
2018,,,16.0,
2018,,,8.0,
2018,,,8.0,
2018,,,84.0,
2018,,,57.0,
2018,,,1.0,
2018,,,2.0,
2018,,,16.0,
2018,,,12.0,
2018,,,,
2018,,,8.0,
2018,,,13.0,
2018,,,27.0,
2018,,,6.0,
2018,,,5.0,
2018,,,55.0,
2018,,,22.0,
2018,,,251.0,
2018,,,18.0,
2018,,,25.0,
2018,,,,
2018,,,2.0,
2018,,,12.0,
2018,,,14.0,
2018,,,133.0,
2018,,,6.0,
2018,,,2.0,
2018,,,21.0,
2018,,,6.0,
2018,,,7.0,
2018,,,11.0,
2018,,,12.0,
2018,,,2.0,
2018,,,7.0,
2018,,,6.0,
2018,,,28.0,
2018,,,7.0,
2018,,,86.0,
2018,,,6.0,
2018,,,5.0,
2018,,,18.0,
2018,,,163.0,
2018,,,5.0,
2018,,,,
2018,,,2.0,
2018,,,1.0,
2018,,,49.0,
2018,,,5.0,
2018,,,18.0,
2018,,,1.0,
2018,,,1.0,
2018,,,3.0,
2018,,,2.0,
2018,,,1.0,
2018,,,2.0,
2018,,,1.0,
2018,,,19.0,
2018,,,433.0,
2018,,,1.0,
2018,,,10.0,
2018,,,13.0,
2018,,,7.0,
2018,,,140.0,
2018,,,71.0,
2018,,,58.0,
2018,,,13.0,
2018,,,2.0,
2018,,,1.0,
2018,,,9.0,
2018,,,,
2018,,,,
2018,,,3.0,
2018,,,19.0,
2018,,,1.0,
2018,,,9.0,
2018,,,4.0,
2018,,,1.0,
2018,,,5.0,
2018,,,1.0,
2018,,,10.0,
2018,,,9.0,
2018,,,1.0,
2018,,,10.0,
2018,,,4.0,
2018,,,,
2018,,,4.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,7.0,
2018,,,,
2018,,,8.0,
2018,,,,
2018,,,5.0,
2018,,,3.0,
2018,,,1.0,
2018,,,1.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,1.0,
2018,,,16.0,
2018,,,48.0,
2018,,,38.0,
2018,,,25.0,
2018,,,4.0,
2018,,,1.0,
2018,,,16.0,
2018,,,,
2018,,,4.0,
2018,,,1.0,
2018,,,3.0,
2018,,,,
2018,,,13.0,
2018,,,4.0,
2018,,,3.0,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,2.0,
2018,,,,
2018,,,1.0,
2018,,,7.0,
2018,,,30.0,
2018,,,2.0,
2018,,,3.0,
2018,,,26.0,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,2.0,
2018,,,6.0,
2018,,,1.0,
2018,,,2.0,
2018,,,217.0,
2018,,,13.0,
2018,,,2.0,
2018,,,1.0,
2018,,,21.0,
2018,,,3.0,
2018,,,1.0,
2018,,,,
2018,,,34.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,3.0,
2018,,,5.0,
2018,,,1.0,
2018,,,,
2018,,,6.0,
2018,,,1.0,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,3.0,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,6.0,
2018,,,,
2018,,,2.0,
2018,,,9.0,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,8.0,
2018,,,1.0,
2018,,,2.0,
2018,,,3.0,
2018,,,,
2018,,,6.0,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,9.0,
2018,,,3.0,
2018,,,9.0,
2018,,,,
2018,,,1.0,
2018,,,8.0,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,9.0,
2018,,,1.0,
2018,,,4.0,
2018,,,1.0,
2018,,,2.0,
2018,,,5.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,3.0,
2018,,,2.0,
2018,,,,
2018,,,4.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,5.0,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,4.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,57.0,
2018,,,10.0,
2018,,,7.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,7.0,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,5.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,2.0,
2018,,,7.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,7.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,5.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,1.0,
2018,,,2.0,
2018,,,2.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,2.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,3.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,2.0,
2018,,,,
2018,,,7.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,4.0,
2018,,,,
2018,,,2.0,
2018,,,3.0,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,2.0,
2018,,,8.0,
2018,,,14.0,
2018,,,,
2018,,,,
2018,,,6.0,
2018,,,1.0,
2018,,,4.0,
2018,,,2.0,
2018,,,2.0,
2018,,,,
2018,,,3.0,
2018,,,3.0,
2018,,,1.0,
2018,,,5.0,
2018,,,1.0,
2018,,,3.0,
2018,,,5.0,
2018,,,39.0,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,22.0,
2018,,,6.0,
2018,,,1.0,
2018,,,10.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,6.0,
2018,,,6.0,
2018,,,,
2018,,,1.0,
2018,,,5.0,
2018,,,1.0,
2018,,,1.0,
2018,,,2.0,
2018,,,,
2018,,,3.0,
2018,,,1.0,
2018,,,7.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,1.0,
2018,,,2.0,
2018,,,10.0,
2018,,,2.0,
2018,,,1.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,1.0,
2018,,,2.0,
2018,,,,
2018,,,7.0,
2018,,,2.0,
2018,,,1.0,
2018,,,,
2018,,,1.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,26.0,
2018,,,5.0,
2018,,,1.0,
2018,,,1.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,,
2018,,,4.0,
2018,,,31.0,
2018,,,,
2018,,,8.0,
2018,,,2.0,
2018,,,,
2018,,,,
2018,,,,
2018,,,4.0,
2018,,,,
2018,,,,
2018,,,,
